1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15011039|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15011039|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15011477|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15011477|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15011854|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15014031|+|9
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15015976|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15018902|-|9
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||15019050|+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||20009698|-|60
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||20009698|+|60
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3||20009716|+|0.5
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3|4|20009716|+|44.541
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|3|4|20011624|-|16.317
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15004590|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15004590|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15008003|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15011093|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15011093|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15011477|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15011477|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15011854|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15014031|+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15014036|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15015976|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15018902|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15018907|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||15018937|+|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||20009692|-|20
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||20009692|+|20
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4||20009716|+|0.5
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4|5|20009716|+|41.41
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|4|5|20011624|-|15.17
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15004337|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15008003|-|1
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15011039|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15011039|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15011477|-|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15011477|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15011854|-|4
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15014003|+|2
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15014031|+|3
1727187I|4106605|01.20264303761888|E806509|0|0.206|0|0|0.206|0|5||15015976|+|1
